x_impact,y_impact,z_impact,fall_time,travel_distance_flat
41.40758092621444,4.5524061299571335,-18,4.142491523690684,31.9628117727342
62.28616063448956,26.40187948696808,-40,4.700121013953144,37.31306093951971
47.05512160848838,18.273843896540793,-28,4.450904883511625,34.23771187416086
73.76566537529024,38.851188076096776,-50,5.134704825766326,37.61023877891614
75.18323262173229,56.09981768744786,-58,5.575222786245581,36.91512327143902
153.16969696972683,42.99529375829982,-93,5.9499807497265005,46.32807216433315
74.26978143432154,46.03635577902108,-54,4.968518453429716,41.245214063154165
65.06945205834126,32.747239040467385,-44,4.799585807262316,38.24139432647071
57.89898476030589,5.343139687290529,-30,4.409001705242483,35.25020600509963
77.86291712080659,38.539676055658376,-52,5.247968017045173,37.39812641198853
112.8438973081167,71.16452030788761,-83,5.798552506512838,43.88847688138024
34.308614547979516,2.8011545318065463,-13,3.902997740858441,31.660236430784202
165.72492838171422,98.22351715075389,-123,7.573846933735781,40.85264545861317
58.23823126779637,23.298919026414918,-37,4.586446720138323,37.018427726376295
59.34925485875545,43.291784196113525,-46,4.836533322845832,38.82811531012463
36.513841517706595,8.150859982107947,-17,4.014432091389969,32.836743109150675
63.48861702552013,19.972321778580696,-38,4.911632062581981,34.601353921083565
61.51950244366606,38.20651119280811,-44,4.863733302739306,38.042437697995595
121.25865950066205,38.176536542593226,-73,5.831578533736651,39.935500622885534
113.42323719846124,116.4676972342875,-109,6.535858931394982,45.16998994485735
130.59034512363587,109.59186067905131,-114,6.571970098006029,46.256054542001245
72.50673805548172,16.826869728977996,-42,4.721310001239227,38.09627308856808
50.34814381442395,21.05419637350513,-31,4.7190462331089815,33.01609759755157
62.808595459553956,47.65273336816689,-49,4.876024634798402,39.86311693426152
72.66716511370076,22.140799326752628,-43,4.8176301832006,38.04556525172644
41.81899603580537,19.457263743303308,-26,4.360434438995917,34.131573035623504
41.50695901585754,4.651515774250952,-18,4.032447758323853,33.23541309909763
67.90134761050587,22.411436697273245,-41,4.7310757630124955,37.9886678161006
47.680320027696915,29.176985574579916,-34,4.495908511053685,36.44351237690333
64.37883322129012,18.992796978095754,-39,4.754294764316308,36.22132085461709
53.70705921404216,18.153334003541406,-32,4.522851813834891,35.607838076993666
42.02683966617218,16.09609503548933,-24,4.194728675326106,34.88922527907201
77.2881249869265,65.80042186838307,-64,5.27079654495077,42.114694288174874
184.33052138247206,141.6993233914074,-149,8.260273012270735,42.86343821826907
81.49096916803353,36.10625866775481,-53,5.537052122473829,35.11533307054217
103.68997139411812,52.9547449008922,-70,5.550106583933502,41.83773858345734
105.3184786967943,94.70079940768139,-91,6.20838952919327,43.061915656322014
99.72468033217547,52.19300722263882,-68,5.855997004405146,38.09096803682503
40.68213718497465,5.8538118970570885,-18,3.925392070397764,34.54483383385667
111.96927706216526,38.178167429944395,-68,5.7557169336255045,39.01129676533466
41.792845663414575,10.146468161170667,-21,4.068493744473505,34.62165539733719
80.33651504932166,53.550261383207335,-60,5.2263247355557185,40.78893183940794
79.05378713914766,41.2685987995975,-54,5.14958972663419,39.30807635114766
97.43745986882521,100.84931474609273,-92,5.981438043561862,45.23636508205679
41.055096917608786,6.909843283303096,-19,4.168432355668425,32.26340755400062
42.959900140847964,5.50359907201014,-19,4.0412004249888565,33.740348816328165
97.71919039915167,52.346062222832785,-67,5.594748573098039,40.127733304300655
98.7849989887299,39.58499974735695,-62,5.668150906802903,37.74815819003715
31.40266197917859,19.59578145501987,-20,4.1638851813863855,32.904760465021596
132.3757245706415,63.547421426196344,-90,6.449409625175796,40.16623252933893
147.18715032905612,83.22637478571137,-108,6.939364316863722,41.32137705589758
37.01142188426721,13.589792986567728,-20,4.226104186860414,32.20564563777527
54.24721609253189,12.827422307256166,-30,4.433719423011892,35.52017720510777
69.47786602149725,24.408514963919608,-43,4.996356401257714,35.696113826334965
74.04802659509926,65.62982592122913,-63,5.313416143188878,41.22372823388318
54.662700906266224,27.262086456281764,-36,4.690324955077589,35.883861674564685
39.25214863558662,4.086455891014256,-16,4.088261577753898,31.374239392100186
72.23005095726111,19.61548060465833,-42,4.963307575151816,36.02949132088864
124.62246270242746,47.295463714272735,-79,6.058271367233672,39.838627998025714
107.9092619514189,76.88062497979065,-83,6.264967661832032,39.5371211143162
88.56895580912601,69.98133555477519,-71,5.667996472095596,41.08852844644957
125.32736269396915,88.56146641458243,-99,6.166208308517144,45.722790388315225
70.20634718710606,48.12629028329535,-53,5.004216221147353,40.38128045528535
82.74394369474052,24.268980445507733,-49,5.243919907019001,36.07150272010297
184.3944327763001,105.15096450011247,-130,7.818224808395453,41.755488811526405
75.91579420373627,24.943955798210848,-46,5.004815549939797,37.047979055531286
48.24731265358931,11.984104374955807,-26,4.389636400463048,33.80845440259782
48.14253934867361,20.911233670762385,-30,4.460451477417698,35.221453537013126
32.89923388724914,0.927150956129258,-11,3.7488652462636387,32.25132020873844
40.326727147832045,10.077770803127333,-20,4.0717422937589465,33.98032736718255
85.25060830593367,13.558089325350823,-47,5.121771167879223,36.341838341085825
53.798999016604725,41.84170230534535,-43,5.100065591048056,34.67620056805566
66.48369597509776,46.190130904645024,-50,5.226851088530254,36.694068314156084
83.2232934608752,36.55154304343062,-54,5.416075709752758,36.66882736078961
73.83749042230497,23.15700325637967,-44,5.006156676304111,36.556167647974256
80.64103471826897,26.612632439914794,-49,5.142022323711888,37.072187198970084
145.21721768030247,38.91563179914044,-88,5.7604123177547395,45.88476412755441
62.54023442933967,14.27659913490816,-36,4.586295388693918,36.49574616519727
57.149512132775406,34.497572315273665,-41,4.8903380610908975,35.79900958121112
40.299652820861226,29.078546991457355,-30,4.580993860221459,33.91645648099925
49.0010788802746,22.837965734727444,-31,4.774171843283575,32.46770086034216
38.47312774859466,12.710264693140276,-20,4.238219857595519,32.07195004402605
83.32108453785267,72.42833123074215,-70,5.738438220023865,39.99674896615517
171.18234175916314,95.32844288116367,-123,7.270715634307854,43.54987514365736
67.39201553401965,17.319488040464574,-39,4.65008132704842,37.86613646673385
83.2721646401223,26.034215416891463,-50,5.3141055002681,35.85340407771806
59.38202996882295,4.096407444866748,-30,4.654926426529082,33.14857126475445
109.40950894507051,44.9407511095681,-69,5.7491011382657415,39.484570827288586
121.63112804646629,107.03373494251913,-108,6.459314025552002,45.51806658231115
49.119045345549296,36.38829536996458,-38,4.638179628705624,36.96562629449682
74.0365936585344,16.58505289082214,-42,5.102052936410353,34.65703654265649
133.09306998278018,71.76973170478335,-95,6.098158675808806,44.86533444648983
74.70081701803574,82.5257329990288,-73,5.986547635281987,38.51961524435967
42.2660247391266,4.850722313521834,-18,4.1324483095548095,32.076044454351674
49.408137509749125,20.311419458637246,-31,4.63236388756784,33.380381144786426
82.50599750565914,69.18230527390583,-68,5.578611404342945,40.70807715959767
112.67628318471301,93.60137222310175,-94,6.265901642007089,43.27933726142169
89.17259083352816,47.880428316424386,-61,5.4865359376300695,39.04623139451836
108.76299365841129,33.959329444914594,-65,5.463613666842274,40.56830529218143
48.64225300898968,9.25856405265573,-25,4.180093176134395,35.64470224817575
98.00737258195443,27.130713523231837,-57,5.256502855115889,39.57495921566588
64.82598306919073,12.77924324500144,-37,4.673881005817419,36.060290174116076
108.64255642539318,30.198973968386927,-63,5.697792224103971,37.892277342393385
98.74343170506913,50.62836725893908,-66,5.801951070090441,38.174798211355046
85.32798101156598,16.913671138060145,-48,5.207578796241623,35.96472304591392
81.26620955229362,66.31459007756345,-66,5.447191029925649,41.16576438655136
137.8282322427217,89.58311770671767,-106,6.582441013119866,44.03733657061366
41.827444382264744,9.935893537060078,-21,4.034938145189527,35.0313282208176
57.70929938937064,29.80088194641689,-39,4.674329653180814,37.08387160496946
37.54389274559353,24.784049483952362,-26,4.513411575420626,32.48483488483774
62.20404958633995,16.498638287160112,-37,4.50496381297966,37.94290863380921
51.68503088694489,15.12458913652706,-30,4.393803599619557,35.42173755062648
79.19322441799363,38.70318368686218,-53,5.00018597458518,40.424943313631836
60.32536880361279,39.38447187773728,-44,4.870120478519701,37.974076500755594
139.97727829554103,60.824992253435056,-93,6.106615210856804,44.40215631271428
80.61272673039616,122.35748413246415,-97,6.544139106406421,41.8795923012959
106.9885617010535,49.79629623000343,-70,5.611711550471578,41.22374471062469
77.99058285371001,27.454652943287552,-48,5.012009360928351,37.9273710656404
171.9702784285601,205.77879289681874,-204,8.30815714342674,53.10808380714708
87.34961853331058,58.07852129916987,-65,5.476217291471911,40.442377127621846
57.805937307489984,25.127662175550725,-37,4.786651354512144,35.37707682404765
62.30104814537911,24.78820498414643,-39,4.814745493668261,36.08661206844782
71.21485423357583,35.63449031077748,-48,4.990461241658052,38.15219937157244
42.613358728796655,11.069988589144897,-22,4.23962314445866,33.21335950338964
122.27342486895088,91.57858683690426,-99,6.4585482617746806,42.634290029127676
41.44446233127753,16.041620546267865,-24,4.311580359919322,33.55107492392857
38.313565335478856,16.014571172513758,-22,4.2948718911737265,32.599200800994325
91.53070285833536,69.13426186284724,-72,5.929320567280673,38.635599316425655
55.195396603104484,11.997966027452959,-30,4.428763280342438,35.57594505949859
50.900855147634005,23.06668678473505,-33,4.517941737968884,35.66206596447266
117.48336610897175,63.439351226819134,-81,5.937848987152492,42.13252320638477
68.80155712248742,28.55938390602999,-44,4.759265120789681,38.683900963470855
63.70858442045114,29.55420937278658,-42,4.9727340639605195,35.451010373057784
85.85060318037056,19.750084446906573,-49,4.828459205383543,40.3913768658406
58.881671379909406,22.106666517272007,-37,4.556677831518141,37.35255939133704
106.88687517751501,70.96576418509584,-79,5.909671728559676,41.60748332563123
56.91731631785882,8.846289594437215,-30,4.505425237800255,34.72664224799744
112.69572723081652,19.50588107378845,-62,5.2095249091248395,41.86900160723648
49.89138412237716,8.084479384090447,-25,4.161948476508727,35.86309469485548
59.164722666801,57.1605291212164,-52,5.143575082508774,38.446960063159196
74.4751764174853,34.54992191254128,-49,4.900882910577615,39.59071647716654
42.09565857062567,7.564611856875876,-20,4.198400400984491,32.5143185635411
53.92723830319034,14.143206430196232,-31,4.3502612912527825,36.475707846293474
65.91582313486224,59.16632698463473,-56,5.102840293320724,40.723379301256685
51.0845279798973,25.096744206759908,-34,4.562617180897872,35.702365587806156
68.4444328574201,17.258109905754335,-40,4.729071840089311,36.99805889175523
51.496593539591956,10.193064331131078,-27,4.440109862416751,33.80835368134794
95.65018918146023,74.85346305944314,-77,5.568810764646822,44.17219861745164
40.35434049928786,15.429931399381559,-23,4.248513953910794,33.68928553925943
60.50492615904571,48.477261616076696,-49,4.897495556278223,39.62768901452906
67.91546718506928,50.722754827147654,-53,5.02092906864548,40.200882212372534
95.4140472133052,38.15242452301795,-60,5.102624594263691,42.57030223262831
118.22914588431578,117.48477371717328,-112,6.436943244362087,47.16731491934882
95.5984012675831,50.09281479935838,-65,5.323738260456623,42.00059680732488
116.26220861665905,56.391384422786345,-78,6.0887949559790355,39.17627658353732
129.99039377287718,102.29787556969355,-109,6.922419141534162,41.4608630130339
46.08748169906444,17.988781993391775,-28,4.205715684989053,36.49457385808279
35.16989857383554,1.8259187687303842,-13,3.832335503708911,32.51977833120063
49.16482477027352,12.855582638899584,-27,4.295317456583953,35.43358588100125
99.58208806929491,27.43746731408495,-58,5.315859677648912,39.420840569080795
93.3534108134088,43.47738606640753,-61,5.338840045393005,40.519323332981735
180.01830757827292,86.32223431792232,-120,6.666108840369904,49.214580315190325
116.27725822426748,41.20568380653573,-72,6.111373872933876,37.03781238819531
109.88769616560165,40.01582028276191,-68,5.5234872298092785,41.25557384414939
111.635582731076,62.081135811890015,-77,5.606704794397036,44.19744146511406
64.1921126425852,12.73716582905724,-36,4.632836156976209,36.505823708351016
61.80602975606756,17.433261054059805,-37,4.50385872201484,37.955663592933284
65.33494967690507,21.86569552653494,-40,4.970855360193049,34.50169038047751
118.19070106828565,89.82691686022086,-95,6.048342762056056,45.73444470915028
79.81487761512125,25.406894340564318,-48,4.905602187003044,39.05500298658538
48.68868229104975,19.202833631120942,-30,4.4155207626752215,35.176982179028556
81.3460408139532,32.38279417273662,-51,4.864463249107853,40.96350367883937
91.6383764352879,40.49580737298034,-59,5.146167025428475,41.63886457475342
95.14000181487943,71.08516056395119,-74,5.509802069251467,43.94423291129665
57.47326130402101,6.1271761615078155,-30,4.352601570005305,35.89263295845849
75.21144039466645,26.189923351981065,-46,4.814664751914841,39.067771332604224
109.64504147264299,8.074730230117824,-56,5.503186792267121,36.72406635956803
64.58123183426642,25.792993698888345,-41,4.657228004240998,38.30006435665966
78.00199997304517,26.748178552910375,-47,4.925646626400194,38.83921146802948
72.06686759565503,19.17309518144515,-42,4.780489756676651,37.95070184833225
49.00302945401165,11.22022839457806,-26,4.328759679568098,34.48692870824111
109.30388241410924,53.43462488101153,-73,5.948268147815456,38.86324941814954
60.12548806901019,14.901667585797568,-35,4.716977690414774,34.57714519432845
77.08005522689999,31.6016304951225,-49,4.8366898847213715,40.29929847791994
63.221555145137884,22.977200553865963,-39,4.727565184511103,37.01436344122452
81.02606112148436,62.412995560340384,-64,5.4662310849395,40.11017481866996
107.78865739550348,46.1855262716635,-69,5.547733571804217,41.437896999524554
40.146772417108494,4.939789638108973,-17,3.992583191667581,33.09720748646889
76.83360739133069,32.468548534075644,-49,4.851940948859624,40.12942463928014
80.32853916393174,37.543286227448704,-53,5.166596359791873,38.6726979495129
70.46091736900898,36.04141443622379,-48,4.984374621586435,38.21602563728589
69.79929379441816,33.22962383484906,-46,4.76493432768929,39.62021005506176
52.44009170776977,12.82165253738137,-29,4.491325596559778,34.34073467328082
96.35273468236271,14.252955721473935,-52,5.308967610783704,36.80260341664631
64.10217496875805,31.896198975927906,-43,4.764668156803703,38.123361904774654
52.31575711858538,16.739850987865307,-31,4.28083110171534,37.2982071781205
106.45383355066167,39.84305681751272,-66,5.422791045497782,41.41391538476741
40.54159223976371,5.705820098846411,-18,4.013189910858176,33.46557747761986
76.53091372375673,14.345100983317373,-43,4.952712621766565,36.13724339116652
72.54524296009762,28.029256380356195,-45,4.766745429373904,39.599907185986105
38.65561182782258,2.581811864295526,-15,3.8716198666260584,33.31909223565386
85.55405530569332,34.97812488472045,-54,5.018723178583353,40.69569925627644
48.95092209783303,24.299146170351182,-32,4.601376368999313,34.755715596847374
80.70580587426755,38.27783096522546,-53,5.202815793362255,38.3046278856504
72.25653503206338,92.37220472523704,-78,6.220298798090155,38.02944219037537
44.76010872347341,10.293776387759577,-23,4.210843768210831,34.12052638619646
42.153327855217206,55.61334544854818,-44,4.839420415307587,37.81087167430623
55.06604849878466,6.748258371326463,-28,4.354762165849597,35.311112575401054
55.760604184604134,9.973761757059012,-30,4.646548895020979,33.23438666445381
80.0147434979674,30.624785436680174,-50,4.8713352713025655,40.40107439932458
40.07686786477563,8.59397943829373,-19,4.182569245489833,32.105014430751396
94.48353021166727,74.8004118450163,-76,5.9413907774562045,40.11854478542891
58.10503780677533,26.075309728005266,-38,4.593780762758105,37.45940272989375
45.78696338118257,43.845613911237315,-40,4.624137047920982,38.15727912454908
79.96428774726527,51.2181999861606,-58,5.325699560075879,39.32180074098764
68.68962029532186,77.00566697715415,-67,5.616121990335502,39.92039793120638
118.70784590955665,55.836533277080115,-79,6.0517114814598605,39.89790211135186
71.12319212456447,59.361745773051815,-58,5.442384347904224,38.17169313843873
52.37812613917493,14.360981926635267,-30,4.407641472618936,35.26551112525965
42.754741420765434,5.2740655427014715,-19,4.030783261116404,33.86554123927922
53.598040310312214,26.27502735215461,-35,4.498976392917755,37.47873946954104
63.75075693575785,20.653964536615213,-39,4.675759547119561,37.068205405269026
58.99876173866521,19.182555190939713,-36,4.667275219609202,35.615304184525556
79.66589450634163,34.15574744405128,-51,5.322131603402798,36.22678997594869
57.22580558462549,26.598931816094005,-37,4.808736713787812,35.14868544483528
63.6915524201266,37.067628203196094,-45,4.846337666519384,38.229457286169946
61.82109785112999,22.417363528623156,-38,4.718148541693383,36.607822737918056
50.434101907556396,9.806961375023423,-26,4.321542581354486,34.56861755244945
75.31732858619722,57.33297592593649,-59,5.2614936602424365,40.42319351361975
54.5511814587679,10.842671278600456,-30,4.499044160859367,34.25712753368438
33.95941179486603,5.226675605916921,-14,3.8795000632837913,32.58228040881032
71.20493260780383,25.561530111350713,-44,4.754444178804304,38.737269822069436
42.30264303123286,13.018656478160265,-23,4.30235442024195,33.08611535263368
65.51963685695827,34.711504695809516,-45,5.027683798339371,36.3382702774638
51.14399379200814,32.976551496772316,-37,4.763298308394949,35.6207533008013
74.90038082524828,85.50444738394388,-75,5.81383136637652,40.91296287402241
75.19095554101219,41.73039840309572,-52,5.219677192177701,37.67861469210801
53.589170577180816,21.087053646802108,-33,4.645061007017491,34.81455556880682
47.0503291143119,38.56349196428213,-38,4.713010772790219,36.15320458710944
120.85162820397882,100.48315629756664,-103,6.702540116491176,41.929348517301705
49.35010658913272,11.194848648360495,-26,4.239753809582573,35.51361578883284
71.84884449767294,16.611775912812668,-41,4.892692761148098,36.265713728522826
134.76102070660008,99.07164253882478,-110,6.964444144758562,41.45303543256699
136.52088206532588,80.88624257324823,-101,6.669350111572731,41.51068060366329
94.62493813048424,9.439232292776053,-50,4.8568390337291785,40.56257086973289
47.12263066408483,12.53418086887105,-26,4.209299116689771,35.29713040265774
44.03525518453398,22.356609012841403,-28,4.265663509970963,36.34819479806073
52.839334639911776,20.184264818761267,-32,4.347821823621594,37.61352557587871
102.53884538933718,51.220222315708796,-68,5.5020038455729585,41.898750723475935
107.58476987944357,62.934785856258834,-76,5.51788503839976,44.28252280572444
87.32625375158104,33.47046735496314,-54,5.353708066984055,37.26520448661846
92.31005723375438,20.063314529395896,-52,5.4129046700523435,35.81623762009679
50.20654173706245,9.716488225002418,-26,4.493484811284174,32.69304814103127
71.82617101687103,23.035590841459705,-43,4.730708188038648,39.001486030089595
63.81041571666029,23.462046397515454,-40,4.793418380788971,36.31065570256547
64.72873099684648,31.596997879099085,-43,5.0055300703213685,35.60430281342469
98.31189651386521,29.759552986322568,-58,5.232187462928669,40.27631001791838
71.40703119804775,74.04821536546052,-67,5.550372223338918,40.1374177151191
64.95246005160988,23.595576899010997,-40,4.585118041122193,39.121473071619015
100.88634819037736,62.38174010454706,-72,5.631686989109131,41.86240981982898
53.139653237450474,18.889499109690362,-32,4.413859017855936,36.83883015250425
74.39237629687543,25.73360071269994,-45,5.033464500016494,36.75579228042935
75.2664142367956,18.42010952157621,-43,4.741144248705088,38.88501871548672
49.844512777519014,34.3583718866404,-37,4.895530377678628,34.27004954858478
44.96458246574608,26.40229678114615,-31,4.385109075269143,36.623428651885575
42.53763991712364,5.763610000666708,-19,4.138300608638635,32.604726574420205
55.21843358591518,24.985686061318898,-36,4.512432719052717,37.324905400783486
40.472060437250256,7.534847796085469,-19,3.9794717581690393,34.4921292623928
43.24801166710496,23.516892624795144,-29,4.374297248530685,35.08926926986693
105.9040408957655,64.5901893502243,-75,5.895675363069459,40.543135861412836
41.92860332924781,12.110453094186408,-22,4.1996490233874075,33.667909396935976
89.16028635743592,41.320699385036036,-58,5.188735424632513,40.73014842733126
73.21163072490603,68.62102503814071,-64,5.7042527467929585,37.832706988647494
68.55253442146608,28.15740038469315,-43,4.801853150766953,38.21671346954009
85.14258948914335,25.82746887722188,-51,5.316368819855907,36.281821358924105
102.04696045459602,53.162690543850594,-69,5.318859092422875,43.8123067870882
76.17734133638865,52.733644637012944,-57,5.317098094010688,38.96246909804882
89.60360033415223,62.461554311294705,-67,5.374847566992102,42.78006547302136
91.6445477237487,84.96454542190045,-80,5.942056941775083,41.69733926158912
107.14980244304724,46.812539204920185,-69,5.7804633577604445,39.19111407873682
56.634101577030975,22.3465723800027,-35,4.54495363494338,36.956688994166996
52.821271082205485,16.05218583916949,-31,4.52601643100365,34.50327722060055
75.44223828157043,27.21491098054613,-46,4.916266964914975,38.45579065103034
52.30443231221973,18.763871923894765,-32,4.4299176566239815,36.10888460093327
43.79964141559543,28.724949038460256,-32,4.657533340988438,33.64295583860286
57.4296677789569,42.19181297324724,-44,4.845586670202933,38.23755887430963
81.04714382605341,36.40630603567731,-53,4.909857947468335,41.42021889380653
37.400813693003684,1.6957122944028047,-14,3.8889087274847003,32.46731967608726
75.85071218262198,45.89139889435526,-54,5.460726198247227,36.249522478889745
75.20341965878843,30.78733658139115,-47,5.00593909410991,37.99052888728475
61.44865074312604,65.508043097462,-57,5.328610228093033,38.847507117304595
90.56961462830617,52.89541665678943,-64,5.674357806222816,38.1093833842129
46.7911853489487,13.31309197966144,-26,4.1259152806967005,36.30250447368375
62.04750459545831,14.408875414652979,-36,4.817794747808676,34.05364549797874
74.99336497858624,19.497845548281802,-44,4.951463375676545,36.63415506997452
63.38597879579244,21.727043113181175,-39,4.833203543295428,35.39644266615703
95.68786036833299,59.009739984264534,-69,5.476145881837401,42.16227203361089
60.116500984086656,20.11190768170543,-37,4.7689989849833765,35.05570099428923
118.50847680401283,101.77926379424017,-103,6.064526491284698,47.864325877875956
59.07667331091583,28.07816092759934,-39,4.959620963557312,34.12660441158148
69.68653785203875,14.575583591394007,-40,4.799030728329003,36.25151678678226
76.28817930001497,24.251600276355845,-46,4.934891880128268,37.77417612242499
65.21326310675448,2.839082166137455,-34,4.639271725780773,34.87591171349414
166.7429757058867,91.7364086939122,-120,6.668312288007817,48.15643381304944
100.76498415362178,31.91099098852237,-60,5.269450490590378,40.789046476122074
73.63443834223654,15.723454439760044,-42,4.864458471832278,36.559053203881355
46.794782679000704,20.361715484904245,-29,4.641135444472888,32.76653136824797
40.842426864871406,6.462685461228881,-18,3.9675128342374744,34.020822370594715
70.06682243030826,45.02710702740836,-51,5.216189749142284,37.25626776852722
59.06588222130833,24.523849599223663,-38,4.960398232860341,33.6324933175687
53.046695036316045,41.266039821275356,-42,4.8397037405511485,36.81885697575899
73.86919194629208,33.78713341441956,-48,5.126814242158348,36.75859950347616
163.38868670870932,138.68767470146744,-143,7.335820439712948,48.411764294320655
81.0310420449882,11.312053387593682,-44,4.7232867083807,39.08459736013301
61.825784676969434,34.4292479674182,-43,4.989428667426674,35.765655951424556
48.9642283791258,4.616027340713057,-23,4.128877625370228,35.08626833728978
51.774792796130754,18.734167625165338,-31,4.378457508731373,36.70067695717483
51.310839131661766,11.015270073379481,-28,4.402736904385882,34.217772918686556
53.02812486521383,31.59067660730953,-37,4.746222637210247,35.80036044006628
84.80234123625601,30.671255197543775,-52,5.198378175708876,37.89160698914466
79.62211659618418,49.35802616405406,-57,5.472469231947574,37.44750824358272
57.093128210800984,11.369378133173168,-31,4.513479474862559,35.17569375762994
69.64238493857016,27.79304977320502,-44,4.707316097265611,39.264262769275106
108.7365968179943,42.75673909847375,-68,5.758942443215514,38.981249219877945
108.81112623403519,73.67114011153994,-82,6.30433117585891,38.82099362015862
