Wind_Speed,Dist_to_Origin,Altitude,Score_RTH,Score_HOVER,Score_LAND,Best_Strategy
22.854730961713337,4910.550611630919,67.57073702992656,6606.174626230011,4569.191766293821,87.49948982506758,LAND
14.540536505422693,3364.893486490473,63.14561777271334,3536.447525948068,1032.2111699387415,48.46473914570842,LAND
8.560352628701581,1254.716070642244,149.05952223409426,1785.758905962964,185.22340035725418,31.866770241163294,LAND
6.613847259238778,2085.215595303225,213.35150226982972,1713.28188096239,126.14374546331777,28.361651784961712,LAND
24.367732611637383,535.0797868012274,140.02379701839766,6158.405406195641,5835.343008173629,280.44741684272077,LAND
19.555147544781136,4361.473541783475,214.91984343570377,5876.462619851703,4252.032516332427,339.2129758994238,LAND
15.899688701142832,564.5220048004711,201.7097631559419,4835.000248074832,2595.5024357062807,284.6341669870983,LAND
20.61947785595282,3428.054687011246,260.15399204270346,6480.902544264427,4897.0824101783155,470.9150010566611,LAND
16.199666290575543,2187.8523010225554,214.370680287339,4465.394369869655,2866.362193458093,284.5643587947076,LAND
18.58226590879596,1595.8272767631252,118.42505184688686,3883.103364099231,3430.0226786373796,150.93656299036957,LAND
9.331847010539565,158.0874896763857,207.68589918313478,1857.0874797553483,1525.686568908247,105.02858304076142,LAND
23.128507397781288,1866.5753359103896,99.22978435847666,4448.161486717159,4257.416561637983,119.65478535608864,LAND
19.90173849984581,4697.996390653856,138.77747451896457,5619.544473156054,4810.2864014951865,179.58516904997796,LAND
8.914683098134908,3268.7518289444843,127.75776552201258,2054.2837767668475,483.049813619489,19.457774846221362,LAND
17.69733752171043,3246.5646549531025,208.78780895941915,4349.303609808586,3698.2776339529823,259.2252208969995,LAND
8.023525127582502,2556.9629343199526,131.5834049160934,1767.9104821465357,248.85515886289713,21.74146581543376,LAND
5.624767516491394,4997.057537306348,89.24680656507434,2529.5388243347797,8.702736365587835,2.753317058607085,LAND
7.80982684719817,2171.173534622849,299.1079675615039,1670.1577141279977,314.6232431366522,75.868355818618,LAND
15.750731365093246,1825.763542428651,242.5904661741972,4290.817898627478,2467.3223775309843,318.57636979839106,LAND
12.361486054180496,2095.042836417813,238.8965233285443,2898.2263244509168,1529.9532271857342,223.46003288542522,LAND
10.801592656872032,3964.2073008896687,206.42182992725452,1919.9759140377246,738.6606478912865,113.50169551494274,LAND
15.726582316792031,2327.173897224375,220.2195662422535,4719.516569466028,3102.565161543057,273.06205043873183,LAND
6.704411447743045,3790.0396423226157,255.7595381936726,1918.2022684538397,265.1200598781761,11.327614884733203,LAND
18.60941567652046,1246.8776421396085,261.88789649856824,4352.050150713041,4307.304000505821,323.7253257445924,LAND
16.394787234051584,4058.1514416054843,242.90320513038412,3741.302973538348,2617.435802875546,252.4999639203591,LAND
7.174763802388361,4628.992963772142,187.89520883456558,2512.710801695091,97.92393671720106,6.589937379491381,LAND
23.379407216663765,500.23302966962336,288.0069566247503,8405.00034949079,6874.361637897098,541.8344351789265,LAND
15.029134230766205,396.7568456484311,261.95961853775634,3795.3840585884955,2933.3353471830424,324.0670898577978,LAND
15.590780090886646,4551.5493904769355,62.31606790088024,3383.0863451148334,1800.4889757255592,40.945688096622426,LAND
16.120185709363895,3247.7356699050383,268.08160197738323,3818.6827598309505,3125.091187835776,354.38706329163836,LAND
7.609995457390966,4500.293088612658,85.03574594311634,1954.1406533079564,9.672586701167617,9.183237181024479,LAND
4.922913288193915,3721.6489019386836,229.40736525918888,1619.649682365803,32.68297820819073,21.42391657778093,LAND
3.8525526010111912,3112.5906938351272,280.8001857977989,1525.0066829114903,40.71296145808738,28.363657656402907,LAND
4.975989649431661,1709.6459814736747,112.92696369248583,949.2519609766014,10.645297073230399,1.8265787385621346,LAND
2.4719454497551308,3429.625948359766,151.76895095083984,1130.2134903184385,13.862628836472732,2.359076381842025,LAND
3.7449284290906877,1815.8629353471008,178.69907333336286,1075.7338010687752,18.93573715298414,4.1285901067744035,LAND
14.619667962272663,3428.645143037436,169.15472497986937,4750.571310386241,1941.0945762275014,182.91773856724325,LAND
21.020332027248166,4598.598357936406,96.87759465754968,4933.939431911332,4356.601303272941,121.28773854706742,LAND
4.82425075568898,460.82536722017477,271.5616030436265,899.181955162463,47.187228442610106,25.724920560082083,LAND
20.831023582997858,4773.004387279094,110.07137929711246,5495.562485118678,3887.551261313141,152.12619899185293,LAND
16.49846265391752,4722.587387303189,57.781863909573275,3396.844120614641,1773.4322644957879,45.09252360851375,LAND
10.542568828463482,3969.0436368982714,279.57926928754136,2802.066364516471,1540.1876565314262,157.90094229435732,LAND
17.932473066881958,102.65788663835755,106.5364355031989,3532.4894489504736,2973.1917111199155,108.50306350493109,LAND
9.049630895444093,3813.7224356362694,97.63208411212591,2404.8797146829093,218.0555063703921,12.32379923372432,LAND
13.062289159221015,1457.7479365056126,244.35988946231404,3212.4220810932056,1697.0863513519134,184.7068680589342,LAND
7.227249105644525,1596.3983008307666,137.51268604424297,1067.8518340808253,14.872406023376236,9.205376805013119,LAND
12.339312487052297,138.9018688552943,137.9883828552704,2685.7976672295126,1178.0490707426056,97.28420387067985,LAND
13.436286357072953,672.7564491657046,248.5847793964576,3851.0612276719835,2605.024987960981,269.3665582415374,LAND
18.057638151925826,492.7373485265623,176.3823755751901,4541.795219990179,2505.5624597159485,235.11964209778063,LAND
16.74891326170259,2055.467368339964,225.9795260996504,5464.945015009645,3371.8642010830154,224.13871987749442,LAND
18.453122595595723,361.3378386119131,298.89406365816905,6199.131975358838,4957.224173148013,593.0574154992902,LAND
